index,appId,image,title,current,currentPeak,allTimePeak,currentPrice,lowerPrice,description,exact,mainStory,portrait
3999.,587790,https://cdn.cloudflare.steamstatic.com/steam/apps/587790/capsule_sm_120.jpg?t=1635082664,Deadly Animal Duel,0,1,"28,967",CLP$ 500,CLP$ 250,"Deadly Animal Duel is local multiplayer, friendship wrecking, brawl game. Challenge a friend you don't like to a local duel and make them suffer and experience agony and torment only this game can grant!",false,N/A,N/A
4000.,576120,https://cdn.cloudflare.steamstatic.com/steam/apps/576120/capsule_sm_120.jpg?t=1644934101,Purgatory II,0,1,"27,211",CLP$ 500,CLP$ 250,"In this indie strategy game, command your mighty legions of hellish creatures! Fight your way through the real world and seek vengeance for those who have wronged you!",false,N/A,N/A
4001.,412210,https://cdn.cloudflare.steamstatic.com/steam/apps/412210/capsule_sm_120.jpg?t=1649693454,Warfront Defenders: Westerplatte,0,1,"27,044",CLP$ 3000,CLP$ 300,"This is a tactical defense mini game based on WW2. A single player hybrid of Tower Defense and Real Time Strategy. Played on a diorama inspired by the historical Battle of Westerplatte, Poland which marked the start of World War 2.",false,N/A,N/A
4002.,251410,https://cdn.cloudflare.steamstatic.com/steam/apps/251410/capsule_sm_120.jpg?t=1647842869,Dark Matter,0,1,"27,035",CLP$ 4400,CLP$ 660,"Dark Matter is a 2.5D side-scrolling survival horror game, set in a derelict spaceship besieged by a sinister alien presence, and infested with deadly parasites. As the Ensign, you must explore fetid hallways and abandoned facilities, scavenging for parts and blueprints, expanding your arsenal to up to four deadly weapons and freely...",false,N/A,N/A
4003.,447920,https://cdn.cloudflare.steamstatic.com/steam/apps/447920/capsule_sm_120.jpg?t=1636912653,Drift (Over) Drive,0,1,"25,457",CLP$ 500,CLP$ 252,"In DoD you take the role of a driver passionate about drifting, driving your car around the world on all kinds of environments and weather conditions, while taking on different challenges and avoiding all kinds of obstacles and hazards.",false,N/A,N/A
4004.,1057240,https://cdn.cloudflare.steamstatic.com/steam/apps/1057240/capsule_sm_120.jpg?t=1645574292,Crucible,0,2,"25,145",N/A,N/A,"Crucible is a free-to-play team-based PvP action shooter. Pick an alien, human, or robot hunter to fight in 4v4 matches.",false,N/A,N/A
4005.,459910,https://cdn.cloudflare.steamstatic.com/steam/apps/459910/capsule_sm_120.jpg?t=1646194125,30 IMPOSSIBLE LEVELS,0,2,"22,078",N/A,CLP$ 500,N/A,true,2h ,/games/37409_30_Impossible_Levels.jpg
4006.,203190,https://cdn.cloudflare.steamstatic.com/steam/apps/203190/capsule_sm_120.jpg?t=1648598279,SteamDB Unknown App 203190,0,0,"22,001",N/A,N/A,,false,N/A,N/A
4007.,243870,https://cdn.cloudflare.steamstatic.com/steam/apps/243870/capsule_sm_120.jpg?t=1650935148,SteamDB Unknown App 243870,0,0,"21,777",N/A,N/A,,false,N/A,N/A
4008.,444490,https://cdn.cloudflare.steamstatic.com/steam/apps/444490/capsule_sm_120.jpg?t=1631671813,POLYWAR,0,2,"21,240",CLP$ 500,CLP$ 250,A fast paced multiplayer FPS game that focuses on creative weapons and game mechanics that reward skillful killing!,false,N/A,N/A
4009.,1260390,https://cdn.cloudflare.steamstatic.com/steam/apps/1260390/capsule_sm_120.jpg?t=1647750242,Hentai Furry,0,6,"20,153",CLP$ 1000,CLP$ 250,This game is a classic memory game with several levels of difficulty and beautiful arts. Enjoy ;-),true,31m ,/games/88170_Hentai_Furry.jpg
4010.,350470,https://cdn.cloudflare.steamstatic.com/steam/apps/350470/capsule_sm_120.jpg?t=1648598205,DOOM Open Beta,0,0,"19,692",N/A,N/A,,false,N/A,N/A
4011.,272350,https://cdn.cloudflare.steamstatic.com/steam/apps/272350/capsule_sm_120.jpg?t=1646767619,SteamDB Unknown App 272350,0,0,"19,406",N/A,N/A,,false,N/A,N/A
4012.,47900,https://cdn.cloudflare.steamstatic.com/steam/apps/47900/capsule_sm_120.jpg?t=1637543980,Dragon Age II (Retired),0,1,"19,324",N/A,N/A,N/A,false,N/A,N/A
4013.,385070,https://cdn.cloudflare.steamstatic.com/steam/apps/385070/capsule_sm_120.jpg?t=1648598188,Atonement: Scourge of Time,0,1,"18,727",CLP$ 2800,CLP$ 280,"The last king was killed over 400 years ago and the global rule of the land ceased to exist. The Vindicator is coming. ~a decadent, dark fantasy world with a new take on the concepts of Angels and Demons!",true,10h ,/games/Atonement_Scourge_of_Time_header.jpg
4014.,841860,https://cdn.cloudflare.steamstatic.com/steam/apps/841860/capsule_sm_120.jpg?t=1619579537,#Have A Sticker,0,0,"17,360",N/A,N/A,,true,34m ,/games/56010_Have_a_Sticker.jpg
4015.,525300,https://cdn.cloudflare.steamstatic.com/steam/apps/525300/capsule_sm_120.jpg?t=1649157492,Starship Annihilator,0,1,"17,248",CLP$ 496,CLP$ 250,"A classic style vertical scrolling-shooter. Includes 10 levels and 10 boss enemies. You will have several power-ups for weapon modification. Within each level, you will face different enemies, among which will vary from low to extreme levels of threat!",false,N/A,N/A
4016.,71280,https://cdn.cloudflare.steamstatic.com/steam/apps/71280/capsule_sm_120.jpg?t=1595421205,Football Manager 2012 Demo,0,0,"17,196",N/A,N/A,,false,N/A,N/A
4017.,412290,https://cdn.cloudflare.steamstatic.com/steam/apps/412290/capsule_sm_120.jpg?t=1649352211,The Dreamlord,0,2,"16,985",CLP$ 500,CLP$ 250,"Collect Dreamlord powers, Mind Fragments and lost memories. Jump from platform to platform in order to reach the end portal in time and escape. The Dreamlord has given you jump pads, teleports, elevators, anti-gravity devices and lots of platforms to jump on and get to the end. Prove to him you are worthy of waking up.",false,N/A,N/A
4018.,489940,https://cdn.cloudflare.steamstatic.com/steam/apps/489940/capsule_sm_120.jpg?t=1650992992,BATTALION 1944,0,4,"16,771",CLP$ 11900,CLP$ 4760,"Battalion recaptures the core of classic competitive shooters & refines the ‘classic’ FPS feel for the next generation. Focusing on 5v5 infantry combat, where precise flick shots with your Kar98, covering fire with your Thompson and fluid movement are key to clutching every round for your team.",false,N/A,N/A
4019.,429470,https://cdn.cloudflare.steamstatic.com/steam/apps/429470/capsule_sm_120.jpg?t=1631419642,Space Pilgrim Episode I: Alpha Centauri,0,3,"16,445",N/A,CLP$ 135,"Captain Gail Pilgrim has been flying starships since she was a kid, ferrying passengers between planets and space stations across the galaxy. She has no reason to expect that this latest trip to Alpha Centauri will be anything special, even if her passengers are a little more diverse than usual....",false,N/A,N/A
4020.,567940,https://cdn.cloudflare.steamstatic.com/steam/apps/567940/capsule_sm_120.jpg?t=1648897416,Piximalism,0,0,"16,350",N/A,CLP$ 300,N/A,true,4h 48m ,/games/42198_Piximalism.jpg
4021.,1600360,https://cdn.cloudflare.steamstatic.com/steam/apps/1600360/capsule_sm_120.jpg?t=1650899937,The Cycle Playtest,0,0,"15,919",N/A,N/A,,false,N/A,N/A
4022.,311860,https://cdn.cloudflare.steamstatic.com/steam/apps/311860/capsule_sm_120.jpg?t=1648598232,Data Hacker: Initiation,0,2,"14,518",CLP$ 500,CLP$ 250,"Data Hacker: Initiation sets the stage for the Datastream saga; an epic series of tales revolving around the possibility of virtual realms existing beyond our current reach. Once the bridge is crafted, everything will change.",true,25h ,/games/DataHackerInitiationBox_Shot.jpg
4023.,1006510,https://cdn.cloudflare.steamstatic.com/steam/apps/1006510/capsule_sm_120.jpg?t=1622682481,Devotion,0,6,"13,943",N/A,CLP$ 7200,N/A,true,2h 53m ,/games/65068_Devotion.jpg
4024.,406090,https://cdn.cloudflare.steamstatic.com/steam/apps/406090/capsule_sm_120.jpg?t=1642440234,Enigmoon,0,2,"13,753",CLP$ 7700,CLP$ 700,Metroidvania with challenging puzzles and free exploration as long as you have oxygen.,true,51m ,/games/Lost_Moon_branding.jpg
4025.,587210,https://cdn.cloudflare.steamstatic.com/steam/apps/587210/capsule_sm_120.jpg?t=1647296399,Skull Rush,0,1,"13,740",N/A,CLP$ 250,N/A,true,2h 12m ,/games/45775_Skull_Rush.jpg
4026.,647410,https://cdn.cloudflare.steamstatic.com/steam/apps/647410/capsule_sm_120.jpg?t=1648598084,Goodbye My King,0,1,"13,432",N/A,CLP$ 253,N/A,false,N/A,N/A
4027.,227700,https://cdn.cloudflare.steamstatic.com/steam/apps/227700/capsule_sm_120.jpg?t=1650992935,Firefall,0,1,"13,397",N/A,N/A,,true,30h ,/games/FIREFALL_LOGO_FULL.jpg
4028.,513590,https://cdn.cloudflare.steamstatic.com/steam/apps/513590/capsule_sm_120.jpg?t=1636387506,So Many Cubes,0,1,"13,382",CLP$ 500,CLP$ 250,A chaotic strategy game with cubes! You have to choose and build deployments to destroy the Mothercube with So Many Cubes,false,N/A,N/A
4029.,382120,https://cdn.cloudflare.steamstatic.com/steam/apps/382120/capsule_sm_120.jpg?t=1617391519,Journey To The Center Of The Earth,0,1,"13,027",CLP$ 500,CLP$ 250,"You love riddles and to combine logically? You love Jump 'n' Runs? You don't want to fight but you still want a challenge? Then you will love this Journey to the Center of the Earth! Control three adventurers with unique powers at the same time, or guide them individually in this narrative 2D puzzle platformer...",false,N/A,N/A
4030.,340820,https://cdn.cloudflare.steamstatic.com/steam/apps/340820/capsule_sm_120.jpg?t=1640527524,Yelaxot,0,0,"12,974",N/A,CLP$ 825,N/A,true,9h ,/games/Yelaxot_Box_Art.jpg
4031.,1530870,https://cdn.cloudflare.steamstatic.com/steam/apps/1530870/capsule_sm_120.jpg?t=1617625578,Knockout City™ Cross-Play Beta,0,0,"12,931",N/A,N/A,,false,N/A,N/A
4032.,204260,https://cdn.cloudflare.steamstatic.com/steam/apps/204260/capsule_sm_120.jpg?t=1586448761,Trine 2 Demo,0,2,"12,862",N/A,N/A,,false,N/A,N/A
4033.,809960,https://cdn.cloudflare.steamstatic.com/steam/apps/809960/capsule_sm_120.jpg?t=1602931168,Radical Heights,0,1,"12,757",N/A,N/A,"Welcome to RADICAL HEIGHTS, a free X-TREME Early Access BATTLE ROYALE shooter. Partake in high-stakes gunplay as you loot for weapons, gadgets, cosmetics, and CASH! Survive to the end or risk it all in this irreverent action game show where everyone wants to be rich and famous!",false,N/A,N/A
4034.,528670,https://cdn.cloudflare.steamstatic.com/steam/apps/528670/capsule_sm_120.jpg?t=1643721621,Elems,0,0,"12,590",CLP$ 500,CLP$ 250,"Elems is an arcade logic game and its goal is to collect the Orb of Life Shards, scattered across 32 levels in 4 zones: Hellish, Icy, Stone and Water zone.",false,N/A,N/A
4035.,565860,https://cdn.cloudflare.steamstatic.com/steam/apps/565860/capsule_sm_120.jpg?t=1625843431,Tomato Way,0,2,"12,550",CLP$ 2500,CLP$ 500,"FPS/Slasher/Horror for people with strong nerves. Tomato Way it`s like your favorite video game, but better.",true,1h 31m ,/games/43898_Tomato_Way.jpg
4036.,226320,https://cdn.cloudflare.steamstatic.com/steam/apps/226320/capsule_sm_120.jpg?t=1648598270,Marvel Heroes Omega,0,2,"12,518",N/A,N/A,,true,22h 01m ,/games/Marvel_Heroes_2015_header.jpg
4037.,601280,https://cdn.cloudflare.steamstatic.com/steam/apps/601280/capsule_sm_120.jpg?t=1564682005,Village Story,0,0,"12,507",N/A,CLP$ 252,N/A,false,N/A,N/A
4038.,509000,https://cdn.cloudflare.steamstatic.com/steam/apps/509000/capsule_sm_120.jpg?t=1643134087,QUBIC,0,1,"12,260",N/A,CLP$ 250,N/A,false,N/A,N/A
4039.,209870,https://cdn.cloudflare.steamstatic.com/steam/apps/209870/capsule_sm_120.jpg?t=1602292955,Blacklight: Retribution,0,3,"12,131",N/A,N/A,"Take firefights to a futuristic new level in Blacklight: Retribution, a free-to-play FPS. See through walls with the HRV, deploy mechanized Hardsuits, and customize your weapons to dominate the opposition.",true,10h 21m ,/games/Blacklight_retribution.png
4040.,1671080,https://cdn.cloudflare.steamstatic.com/steam/apps/1671080/capsule_sm_120.jpg?t=1643341888,Icarus Beta,0,0,"12,119",N/A,N/A,,false,N/A,N/A
4041.,495630,https://cdn.cloudflare.steamstatic.com/steam/apps/495630/capsule_sm_120.jpg?t=1639703797,The Divine Paradox,0,0,"12,118",N/A,CLP$ 250,N/A,false,N/A,N/A
4042.,394230,https://cdn.cloudflare.steamstatic.com/steam/apps/394230/capsule_sm_120.jpg?t=1648598188,Battleborn,0,1,"12,101",N/A,CLP$ 3625,FREE PVP TRIAL AVAILABLE NOW! A tremendous band of badass heroes fight to protect the universe’s very last star from a mysterious evil in this Hero Shooter by the creators of Borderlands.,true,9h 05m ,/games/Battleborn_956x500.jpg
4043.,1077410,https://cdn.cloudflare.steamstatic.com/steam/apps/1077410/capsule_sm_120.jpg?t=1649273063,Hentai Sweet Girls,0,3,"11,905",CLP$ 999,CLP$ 250,This game is a classic memory game with several levels of difficulty and beautiful arts. All characters appearing in this game are over 18 years of age. Enjoy ;-),true,06m ,/games/88365_Hentai_Sweet_Girls.jpg
4044.,506670,https://cdn.cloudflare.steamstatic.com/steam/apps/506670/capsule_sm_120.jpg?t=1645207511,ORBITAL,0,9,"11,882",CLP$ 500,CLP$ 250,The solar system is in danger! Millions of meteorites and alien spaceships from other systems that want to take over the world! Can you stop this invasion? You will save you planet?,false,N/A,N/A
4045.,506540,https://cdn.cloudflare.steamstatic.com/steam/apps/506540/capsule_sm_120.jpg?t=1599935441,Last Man Standing,0,1,"11,857",N/A,CLP$ 5500,"The Ultimate BATTLE ROYALE! Sharpen your skills and kill everyone in your way as you hunt for guns, gear and glory in a massive battlefield where only ONE can be crowned the LAST MAN STANDING. Earn cash prizes in a monthly competitions,",true,5h 46m ,/games/45362_Last_Man_Standing.jpg
4046.,626630,https://cdn.cloudflare.steamstatic.com/steam/apps/626630/capsule_sm_120.jpg?t=1640862228,Two Worlds II HD - Call of the Tenebrae,0,2,"11,811",CLP$ 7500,CLP$ 1875,Revisit the magical lands of Antaloor for another chapter in the Two Worlds saga! A new evil threatens the lands and a shocking secret will change Antaloor forever. Team up with allies old and new and battle a new race of evil. The fate of the land hangs in the balance in an all new RPG adventure!,true,6h 30m ,/games/48907_Two_Worlds_II__Call_of_the_Tenebrae.jpg
4047.,339900,https://cdn.cloudflare.steamstatic.com/steam/apps/339900/capsule_sm_120.jpg?t=1649168322,One Night,0,1,"11,607",N/A,N/A,N/A,true,2h 53m ,/games/One_Night_indie.jpg
4048.,562710,https://cdn.cloudflare.steamstatic.com/steam/apps/562710/capsule_sm_120.jpg?t=1646510998,Western Adventure,0,0,"11,573",N/A,CLP$ 300,N/A,true,48m ,/games/41925_Western_Adventure.jpg
4049.,555940,https://cdn.cloudflare.steamstatic.com/steam/apps/555940/capsule_sm_120.jpg?t=1603409196,Fairyland: Fairy Power,0,0,"11,571",N/A,CLP$ 252,N/A,true,1h 07m ,/games/42170_Fairyland_Fairy_Power.jpg
4050.,603780,https://cdn.cloudflare.steamstatic.com/steam/apps/603780/capsule_sm_120.jpg?t=1615802077,- Arcane preRaise -,0,2,"11,466",N/A,CLP$ 252,N/A,false,N/A,N/A
4051.,1843080,https://cdn.cloudflare.steamstatic.com/steam/apps/1843080/capsule_sm_120.jpg?t=1649887509,GUNDAM EVOLUTION Playtest,0,0,"11,298",N/A,N/A,,false,N/A,N/A
4052.,550040,https://cdn.cloudflare.steamstatic.com/steam/apps/550040/capsule_sm_120.jpg?t=1606148986,Steep Open Beta,0,0,"11,181",N/A,N/A,,false,N/A,N/A
4053.,630100,https://cdn.cloudflare.steamstatic.com/steam/apps/630100/capsule_sm_120.jpg?t=1648598094,SoulWorker,0,4,"11,017",N/A,N/A,"SoulWorker, free-2-play anime action MMO, combines pacy combos with a real anime feel. You’ll need excellent reactions and precise timing to take it to the merciless creatures in this post-apocalyptic world.",true,11h 51m ,/games/53770_SoulWorker.jpg
4054.,247730,https://cdn.cloudflare.steamstatic.com/steam/apps/247730/capsule_sm_120.jpg?t=1648598270,Nether,0,2,"10,930",CLP$ 5500,CLP$ 1100,"Nether is a unique, first-person, multiplayer urban survival experience. Set in a post-apocalyptic world, Nether forces players to make life-saving decisions in a fast-paced struggle against players and the environment. Join tribes, hold territory, scavenge, craft, trade and loot your way to stay alive.",false,N/A,N/A
4055.,444480,https://cdn.cloudflare.steamstatic.com/steam/apps/444480/capsule_sm_120.jpg?t=1641157517,Broken Dreams,0,0,"10,797",CLP$ 500,CLP$ 250,"A darkly-enticing story about unrequited love; Broken Dreams is a casual platforming game featuring full voice-acting, beautiful hand-drawn environments and a twist on the original platforming mechanic!",true,46m ,/games/34826_Broken_Dreams.jpg
4056.,546660,https://cdn.cloudflare.steamstatic.com/steam/apps/546660/capsule_sm_120.jpg?t=1634248366,Operation Breakout®,0,0,"10,734",CLP$ 5000,CLP$ 700,A fantastic FPS to play together with your friends or alone.Go into the savage world of Operation Breakout and get yourself to the top!A great game without Pay2Win!,false,N/A,N/A
4057.,592490,https://cdn.cloudflare.steamstatic.com/steam/apps/592490/capsule_sm_120.jpg?t=1635289778,Cat survival,0,0,"10,653",N/A,CLP$ 3960,N/A,false,N/A,N/A
4058.,473500,https://cdn.cloudflare.steamstatic.com/steam/apps/473500/capsule_sm_120.jpg?t=1543443202,Vianiato PopOut,0,0,"10,631",N/A,CLP$ 282,N/A,false,N/A,N/A
4059.,737010,https://cdn.cloudflare.steamstatic.com/steam/apps/737010/capsule_sm_120.jpg?t=1648598048,Warhammer: Vermintide 2 Closed Test,0,2,"10,588",N/A,N/A,,false,N/A,N/A
